favorite_count	full_text	reply_count	retweet_count	predicted_class
10	"@cc_w91 @AJELNEWS24 مش بس كذا
في بعض الأزواج غير مدمن 
لكنه سيء المعشر ويتخيل الزوجه أمه عنده 
المشاكل اللي نسمعها تحتاج وقفه مطولة
من لجنة العنف الاسري 
 يفترض ان لا يتم الزواج الا بدراسة حالة الطرفين ومدى توافقهما نفسيا وماديا ومعنويا وبعدها يتم الفحص الطبي 
حتى تقل نسبة الطلاق والحوادث المفجعة"	2	2	1
61	@AJELNEWS24 متى تنتهي دائرة العنف ضد المرأه	17	5	1
1	@f1vvv1s @AJELNEWS24 دائرة العنف ؟ فيه حالات عنف نعم وحالنا حال اي مجتمع لكن مؤخراً صاير تمرد على العادات والتقاليد والركائز والدين بعد عدد كبير من المطلقات تطلقن فقط لان جاهم نفس حرية وعدد كبير من المشاكل مؤخرا بسبب تمرد النساء على اشياء كثيره	0	0	0
14	"@Poanzi @AJELNEWS24 اقسم بمن احل القسم انكي جبتي المختصر المفيد عن الرسول الكريم عليه و على آله وصحبه افضل الصلاة وأتم التسليم 
يا رب استرنا"	1	1	0
63	@AJELNEWS24 ماله داعي تقولون اخبار زي كذا على العلن الرجال راح يتأثرون زي الأطفال ويطبقون وتكثر مثل هذي المواقف.	46	5	0
10	@reem385130261 @AJELNEWS24 الا حريم ذا الوقت يجبون المر  ومجرد الاختلافات تقوم الجيوش النسويه الاعلاميه واشباهه الرجال بدعم موقف المراة وكان المراة تزوجت خادم تملكه وتسيطر عليه .. علما انني أرفض مبداء التجاوزات  وضبط حقوق الطرفين وفق كتاب الله وسنه نبيه	13	0	0
14	@AJELNEWS24 منع حمل السلاح الشخص مطلقا و سحب التراخيص افضل حل	8	4	1
0	@mr_yousof @AJELNEWS24 ايضا مو حل   لانه اذا مافيه سلاح وبراس القتل رايح يستخدم اداة ثانيه.  مو راده السلاح	0	0	1
2040	"في حادثة مؤثرة و مؤلمة ..

يوم أمس .. وفاة فتاتين إثر حادث مروري في بلجرشي عندما كانتا خلف سيارة الإسعاف التي تقل والدتهم لنقلها من الباحة للعناية المركزة في بلجرشي ..
واليوم .. انتقلت إلى رحمة الله والدة الفتاتين أثناء تشييع جثمان الفتاتين.

(سبق)"	1209	825	1
2	@AJELNEWS24 إنا لله وانا اليه راجعون.. الله يرحمهم ويغفرلهم ويسكنهم فسيح جناته	1	1	1
16	@FD_x89 @AJELNEWS24 البنتين المتوفيات ايتام	14	0	1
1	"@AJELNEWS24 
لا أتحمل ياربي فاجعه."	0	1	1
114	@AJELNEWS24 مهما بلغ حزننا وعطفنا عليهم ، تظل رحمة الله عزوجل وعطفه بهم اكبر بكثير اللهم تقبلهم في جنات النعيم واموات المسلمين يارب	4	6	0
8	"@algmil916 @AJELNEWS24 صدقت ورب الكعبة 
أجمل مواساة"	1	1	0
1	@fa_l_z @AJELNEWS24 مقدر ومكتوب ياعزيزي ولانرمي على الدوائر الحكوميه  .. والدنيا وقتها مطر	1	0	0
18	@AJELNEWS24 ما الفائدة من نشر مثل هذه الأخبار ؟	14	0	1
111	@AJELNEWS24 كل شهر لازم قضيه من هذا النوع. هذي هي المخدرات وثانيا الأم تتحمل كل المشكلة لأن هذا المتعاطي لم يأتي بين يوم وليله وفعل هذا التصرف. له سوابق من ضرب وشتم وقذف ولم يتبقى إلا القتل. جميع إمرأه تتحمل البقاء مع المتعاطي هذي هي النتيجة.	88	15	1
7	@abosaud_1399 @AJELNEWS24 احمدربك ولاتعلم ماهي المشكله والدوافع الله يسترع خلقه	19	0	0
2	"@AJELNEWS24 ظاهرة مؤلمة بدأت تتزايد لا حول ولاقوة إلا بالله لابد من أهل الاختصاص دراسة هذه الظواهرالدخيلة علينا التي تنم عن خلل في تركيبة المجتمع ومعرفة الأسباب ومعالجتها 
وأكيد لتسارع الزمن وثقل المسؤوليات والضغوط المادية والتكاليف الاجتماعية والغلاء والتفكك الأسري ألدور الأكبر في الانحراف"	1	1	1
117	"@AJELNEWS24 الكل يمر بضروف ماديه ونفسيه وضغوطات الحياه
فيجيب علي النساء ولابناء عدم الضغط علي رب الاسره ومراعات احوله الماديه لانه والله يتعب اذا طلب احد افراد اسرته شي منه ولايستطيع تلبية طلبه  (اهم شي لاتعيرين زوجك بكلمة شوف افلان احسن منك  نصيحة) ربي يجعل بعد العسر يسر"	95	13	0
10	@Abdullah55568 @AJELNEWS24 اشدخللل يعني كلامك الحين عادي عندك القتل لانها ضغطته انت صاحي ولا تسوقها؟؟بعدين اشعرف اهلك ان ذا السبب ولا مسوي خوي مع القاتل؟؟؟	0	1	1
0	"@AJELNEWS24 الله يرحمهم جميع 
وانا لله وانا اليه راجعون"	0	0	1
0	@AJELNEWS24 لا حول ولا قوة الا بالله الله يرحمهم ويغفر لهم	0	0	0
0	@AJELNEWS24 لاحول ولا قوة الا بالله رحمهم الله	0	0	1
0	@AJELNEWS24 الله يرحمهم حب الأم غير	0	0	1
0	@AJELNEWS24 لا حول ولا قوة الا بالله	0	0	1
0	"@AJELNEWS24 سبحان الله 
لكل أجلاً  كتاب"	0	0	1
0	@AJELNEWS24 لااله الا الله  اللهم ارحمهم واغفر لهم واسكنهم فسيح جناتك يارب.	0	0	0
0	@AJELNEWS24 انا لله وإنا إليه راجعون الله يغفر لهم ويرحمهم ويصبر أهلهم	0	0	1
0	@AJELNEWS24 لأحول ولاقوة الا بالله الله يرحمهم ويغفر لهم يارب	0	0	1
0	@AJELNEWS24 لاحول ولاقوة الا بالله العلي العظيم كل من عليها فان ويبقى وجه ربك ذو الجلال والاكرام الله يرحمهم ويغفر لهم جميعا ويتحاوز عنهم	0	0	0
3	@omw_qn @ixdq9 @tt_ahlam @friy12 @h_nuke2 @a8QjSVwpOU1FaIV @cc_w91 @AJELNEWS24 سبحان الله الحبوب المنتشرة بين الرجال هي اللي تصور لهم حريمهم كذا يالطيف صدقيني كل الرجال المحببين شكاكين	0	0	1
9	@INTP_3 @f1vvv1s @AJELNEWS24 نسكت علشان ماعندنا اهل نروح عندهم .نسكت علشان مالنا احد يلم اشتاتآ .راح نسكت ونسكت	7	1	0
1	@yarb18896858 @INTP_3 @f1vvv1s @AJELNEWS24 لك الله ادعي ليل ونهار يا يهديه او يهد حيله	0	0	1
6	@AJELNEWS24 انا لله وانا اليه راجعون الله يرحمها ويغفر لها ويعوض شبابها الجنة ويرحم ضعف اولادها ولاحول ولاقوة الا بالله لاحول ولاقوة الا بالله لكل اجلٍ كتاب من لم يمت بالسيف مات بغيره تعددت الاسباب والموت واحد	0	1	1
3	@AJELNEWS24 في هذا الحديث الحثّ على الحلم والأناة، والرفق وعدم العجلة، وعدم الغلظة وعدم الشدة، فالمؤمن مطلوبٌ منه الإحسان والرفق في كل شيءٍ، وعدم الغضب والمؤمن يُعوّد نفسَه الرفق والحلم، والأناة والصبر في كل شيءٍ؛ تأسِّيًا بالنبي عليه الصلاة والسلام.	0	0	1
25	@FAlsahab @AJELNEWS24 اعرف واحد ماهو مدخن وصوفي لاكنه بخيل والناس مايطيقونه والله مغنيه ومعيش عياله في عذاب وصل الأمر انه حتئ عياله مايطيقونه ولايشوفونه شيئ ممكن يكون في شخص مدخن بس معيش عياله في عز وكفو مع الناس ماهو يعني انك ماتدخن انك كامل ممكن فيك عيوب ابشع بكثير من ضرر التدخين اللي هو لنفسك فقط.	1	0	0
3	@Aljahhash @FAlsahab @AJELNEWS24 البخيل توعده الله اللهم لاتجعلني بخيل على احد يارب العالمين	1	0	1
13	"@AJELNEWS24 نعوذ  بالله من جهد البلاء،
ومن درك الشقاء،
ومن سوء القضاء
، ومن شماتة الأعداء 
اللهم إنا نعوذ بك من ذهاب العقل
 و ضيق الصدر و شتات الأمر
 ومن العسر بعد اليسر"	0	1	0
2	@gam1199 @FAlsahab @AJELNEWS24 هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه	0	0	0
1	@iikxiil @AJELNEWS24 حتى لوكان المعتدي أنثى لما رغبت ان تنشر لإنعدام الفائدة . ولكن لمحدودية عقلك وحباً للتعميم وكرهاً للرجال كان هذا ردك !! لن تتزوجي أبداً بهذا الفكر أسأل الله أن يصلح حالك .	1	0	0
0	@AJELNEWS24 لا حولا ولا قوة الا بالله، لا اله الا الله، الله يرحمهم جميعا ويتجاوز عنهم ويسكنهم فسيح جناته	0	0	1
1	"@FaisalSle7 @AJELNEWS24 اللهم آمين يارب العالمين
وإنا لله وإنا إليه راجعون"	0	0	1
0	"@AJELNEWS24 إنا لله وإنا إليه راجعون 
ربنا يرحمهم ويغفر لهم ويجعل قبورهم روضة من رياض الجنة"	0	0	1
0	"@AJELNEWS24 لاحول ولا قوة إلا بالله... 
#يارب ازرع بجوفِ قُلوبنا طمأنينة نُساير بها هذهِ الأيام ."	0	0	0
0	"@AJELNEWS24 لاحول ولاقوة الا بالله
الله يغفر لهم ويرحمهم ويتجاوز عنهم 
وأحسن الله عزاء اهلهم وجبر مصابهم"	0	0	1
4	@AJELNEWS24 قلنا لكم لازم فحص مخدرات لكن مجلس الشورى رفض	1	0	1
0	"@AJELNEWS24 @alsuaib لا حول ولا قوة إلا بالله 

الله يرحمهم جميع ويغفرلهم"	0	0	0
65	@AJELNEWS24 ياعمري عليها الله يرحمها امانه ادعوا لها صديقة عمري حسبنا الله ونعم الوكيل عليه	33	1	0
0	@AJELNEWS24 يالله، الله يرحمهم ويغفرلهم	0	0	1
3	@hanady00001 @AJELNEWS24 اسأل الله العظيم ان يرحمها ويغفر لها ويسكنها الفردوس الأعلى مع الأنبياء والصديقين والشهداء والصالحين وحسن أولئك رفيقا ويصبركم على فراقها وأولادها يرزقهم ربي سعاده ابديه	0	0	1
0	"@AJELNEWS24 لا حول و لا قوة الا بالله 
الله يغفر لهم و يرحمهم"	0	0	1
19	@AJELNEWS24 ملعون جدف مهما كان اللي حصل منها كان يقدر يطلقها و يخلص منها الا انه اختار يطلق عليها !! ما أدري وش بالع معدوم العقل مهزوز الايمان و العقيدة و الضمير عشان يشيل اكثر من ذنب بلحظه	5	1	1
1	@badreyhnasser @AJELNEWS24 هو قتلها لانها تبغى تنفصل عنه عيت ترجع له حسبي الله ونعم الوكيل فيه صغيره مره	2	0	1
12	"@AJELNEWS24 فيه رجال كذا عصبي ولا يقدر يمسك نفسه وأحيانا يكون فيه ضغط وسكر

لكن بعض الحريم تروح تستفزه
خلاص شفتيه معصب اتريكه لين يهدأ أو كلمي احد من اخوانك ولا تناقشين الزوج نهائي خاصه اذا انتي تعرفين أخلاقه زين

وتراه إذا هدا راح يندم ولا يصدق اللي حصل

انا اعرف ناس من النوعيه هذي"	35	1	1
5	"@Saud83369768 @AJELNEWS24 اخي الزعيم العالمي
انت تدافع عن الزوج القاتل وتدين الزوجةالضحيةدون ان تعرف التفاصيل
مهماكانت استفزازات الزوجةفيجب ان لايصل الامرلقتلهاوكماكانت نصيحتك ان تخبر
اهلهافكان عليه ان يخبر اهلهااو تسريح باحسان
حزني على الاطفال الابرياءكيف سيكون حالهمابعد قتل امهماوانتظارالقصاص من والدهما"	3	0	1
14	@AJELNEWS24 https://t.co/Nupi7nXPFX	0	6	1
7	@AJELNEWS24 نسأل الله العفو والعافية وأن يرحمها ويغفر لها  ويجبر مصاب الأطفال وليس لنا تحليل أو تبرير ما اقدم عليه فهناك الجهات المختصة  تولت الأمر	0	1	0
181	@AJELNEWS24 اخي الرجل شفت فعل من زوجتك ما يرضيك سرحها سراحاََ جميلا او اصبر عليها اذا عندك أطفال وحاول تعدلها ومافيه احد كامل الا وجه الله يمكن انت يرجل فيك عيوب وهيه صابره عليك	18	18	0
0	"@AJELNEWS24 سبحان الله مكتوب البنات سبقوا امهم بيوم !
الله يرحمهم ويغفر لهم ويجمعهم بالفردوس الأعلى 
ويربط على قلب اهلهم وذويهم"	0	0	0
